name,category,date,value
"Los Angeles, North America",North America,1951-01-01,4267.6
"Los Angeles, North America",North America,1952-01-01,4489.2
"Los Angeles, North America",North America,1953-01-01,4710.8
"Los Angeles, North America",North America,1954-01-01,4932.4
"Los Angeles, North America",North America,1955-01-01,5154
"Los Angeles, North America",North America,1956-01-01,5429.2
"Los Angeles, North America",North America,1957-01-01,5704.4
"Los Angeles, North America",North America,1958-01-01,5979.6
"Los Angeles, North America",North America,1959-01-01,6254.8
"Los Angeles, North America",North America,1960-01-01,6530
"Los Angeles, North America",North America,1961-01-01,6705.6
"Los Angeles, North America",North America,1962-01-01,6881.2
"Los Angeles, North America",North America,1963-01-01,7056.8
"Los Angeles, North America",North America,1964-01-01,7232.4
"Los Angeles, North America",North America,1965-01-01,7408
"Los Angeles, North America",North America,1966-01-01,7668.8
"Los Angeles, North America",North America,1967-01-01,7929.6
"Los Angeles, North America",North America,1968-01-01,8190.4
"Los Angeles, North America",North America,1969-01-01,8451.2
"Los Angeles, North America",North America,1970-01-01,8712
"Los Angeles, North America",North America,1971-01-01,8754.8
"Los Angeles, North America",North America,1972-01-01,8797.6
"Los Angeles, North America",North America,1973-01-01,8840.4
"Los Angeles, North America",North America,1974-01-01,8883.2
"Los Angeles, North America",North America,1975-01-01,8926
"Los Angeles, North America",North America,1976-01-01,9043.2
"Los Angeles, North America",North America,1977-01-01,9160.4
"Los Angeles, North America",North America,1978-01-01,9277.6
"Los Angeles, North America",North America,1979-01-01,9394.8
"Los Angeles, North America",North America,1980-01-01,9512
"Los Angeles, North America",North America,1981-01-01,9645.8
"Los Angeles, North America",North America,1982-01-01,9779.6
"Los Angeles, North America",North America,1983-01-01,9913.4
"Los Angeles, North America",North America,1984-01-01,10047.2
"Los Angeles, North America",North America,1985-01-01,10181
"Los Angeles, North America",North America,1986-01-01,10321.4
"Los Angeles, North America",North America,1987-01-01,10461.8
"Los Angeles, North America",North America,1988-01-01,10602.2
"Los Angeles, North America",North America,1989-01-01,10742.6
"Los Angeles, North America",North America,1990-01-01,10883
"Los Angeles, North America",North America,1991-01-01,10974.2
"Los Angeles, North America",North America,1992-01-01,11065.4
"Los Angeles, North America",North America,1993-01-01,11156.6
"Los Angeles, North America",North America,1994-01-01,11247.8
"Los Angeles, North America",North America,1995-01-01,11339
"Los Angeles, North America",North America,1996-01-01,11430.8
"Los Angeles, North America",North America,1997-01-01,11522.6
"Los Angeles, North America",North America,1998-01-01,11614.4
"Los Angeles, North America",North America,1999-01-01,11706.2
"Los Angeles, North America",North America,2000-01-01,11798
"Los Angeles, North America",North America,2001-01-01,11834
"Los Angeles, North America",North America,2002-01-01,11870
"Los Angeles, North America",North America,2003-01-01,11906
"Lucknow, India",India,1802-01-01,248
"Lucknow, India",India,1803-01-01,252
"Lucknow, India",India,1804-01-01,256
"Lucknow, India",India,1805-01-01,260
"Lucknow, India",India,1806-01-01,264
"Lucknow, India",India,1807-01-01,268
"Lucknow, India",India,1808-01-01,272
"Lucknow, India",India,1809-01-01,276
"Lucknow, India",India,1810-01-01,280
"Lucknow, India",India,1811-01-01,284
"Lucknow, India",India,1812-01-01,288
"Lucknow, India",India,1813-01-01,292
"Lucknow, India",India,1814-01-01,296
"Lucknow, India",India,1815-01-01,300
"Lucknow, India",India,1816-01-01,300
"Lucknow, India",India,1817-01-01,300
"Lucknow, India",India,1818-01-01,300
"Lucknow, India",India,1819-01-01,300
"Lucknow, India",India,1820-01-01,300
"Lucknow, India",India,1821-01-01,300
"Lucknow, India",India,1822-01-01,300
"Lucknow, India",India,1823-01-01,300
"Lucknow, India",India,1824-01-01,300
"Manchester, Europe",Europe,1880-01-01,759
"Manchester, Europe",Europe,1881-01-01,792.8
"Manchester, Europe",Europe,1882-01-01,826.6
"Manchester, Europe",Europe,1883-01-01,860.4
"Manchester, Europe",Europe,1884-01-01,894.2
"Manchester, Europe",Europe,1885-01-01,928
"Manchester, Europe",Europe,1886-01-01,961.8
"Manchester, Europe",Europe,1887-01-01,995.6
"Manchester, Europe",Europe,1888-01-01,1029.4
"Manchester, Europe",Europe,1889-01-01,1063.2
"Manchester, Europe",Europe,1890-01-01,1097
"Manchester, Europe",Europe,1891-01-01,1130.8
"Manchester, Europe",Europe,1892-01-01,1164.6
"Manchester, Europe",Europe,1893-01-01,1198.4
"Manchester, Europe",Europe,1894-01-01,1232.2
"Manchester, Europe",Europe,1895-01-01,1266
"Manchester, Europe",Europe,1896-01-01,1299.8
"Manchester, Europe",Europe,1897-01-01,1333.6
"Manchester, Europe",Europe,1898-01-01,1367.4
"Manchester, Europe",Europe,1899-01-01,1401.2
"Manchester, Europe",Europe,1900-01-01,1435
"Manchester, Europe",Europe,1901-01-01,1446.78571428571
"Manchester, Europe",Europe,1902-01-01,1458.57142857143
"Manchester, Europe",Europe,1903-01-01,1470.35714285714
"Manchester, Europe",Europe,1904-01-01,1482.14285714286
"Manchester, Europe",Europe,1905-01-01,1493.92857142857
"Manchester, Europe",Europe,1906-01-01,1505.71428571429
"Manchester, Europe",Europe,1907-01-01,1517.5
"Manchester, Europe",Europe,1908-01-01,1529.28571428571
"Manchester, Europe",Europe,1909-01-01,1541.07142857143
"Manchester, Europe",Europe,1910-01-01,1552.85714285714
"Manchester, Europe",Europe,1911-01-01,1564.64285714286
"Manchester, Europe",Europe,1912-01-01,1576.42857142857
"Manchester, Europe",Europe,1913-01-01,1588.21428571429
"Manchester, Europe",Europe,1914-01-01,1600
"Manchester, Europe",Europe,1915-01-01,1611.36363636364
"Manchester, Europe",Europe,1916-01-01,1622.72727272727
"Manchester, Europe",Europe,1917-01-01,1634.09090909091
"Manchester, Europe",Europe,1918-01-01,1645.45454545455
"Manchester, Europe",Europe,1919-01-01,1656.81818181818
"Manchester, Europe",Europe,1920-01-01,1668.18181818182
"Manchester, Europe",Europe,1921-01-01,1679.54545454545
"Manchester, Europe",Europe,1922-01-01,1690.90909090909
"Manchester, Europe",Europe,1923-01-01,1702.27272727273
"Mashhad, Middle East",Middle East,1696-01-01,210.814814814815
"Mashhad, Middle East",Middle East,1697-01-01,212.888888888889
"Mashhad, Middle East",Middle East,1698-01-01,214.962962962963
"Mashhad, Middle East",Middle East,1699-01-01,217.037037037037
"Mashhad, Middle East",Middle East,1700-01-01,219.111111111111
"Mashhad, Middle East",Middle East,1701-01-01,221.185185185185
"Mashhad, Middle East",Middle East,1702-01-01,223.259259259259
"Mashhad, Middle East",Middle East,1703-01-01,225.333333333333
"Mashhad, Middle East",Middle East,1704-01-01,227.407407407407
"Mashhad, Middle East",Middle East,1705-01-01,229.481481481481
"Mashhad, Middle East",Middle East,1706-01-01,231.555555555556
"Mashhad, Middle East",Middle East,1707-01-01,233.62962962963
"Mashhad, Middle East",Middle East,1708-01-01,235.703703703704
"Mashhad, Middle East",Middle East,1709-01-01,237.777777777778
"Mashhad, Middle East",Middle East,1711-01-01,241.925925925926
"Mashhad, Middle East",Middle East,1712-01-01,244
"Mashhad, Middle East",Middle East,1713-01-01,246.074074074074
"Mashhad, Middle East",Middle East,1714-01-01,248.148148148148
"Mashhad, Middle East",Middle East,1715-01-01,250.222222222222
"Mashhad, Middle East",Middle East,1716-01-01,252.296296296296
"Mashhad, Middle East",Middle East,1717-01-01,254.37037037037
"Mashhad, Middle East",Middle East,1718-01-01,256.444444444444
"Mashhad, Middle East",Middle East,1719-01-01,258.518518518519
"Mashhad, Middle East",Middle East,1720-01-01,260.592592592593
"Mashhad, Middle East",Middle East,1721-01-01,262.666666666667
"Mashhad, Middle East",Middle East,1722-01-01,264.740740740741
"Mashhad, Middle East",Middle East,1723-01-01,266.814814814815
"Mashhad, Middle East",Middle East,1724-01-01,268.888888888889
"Mashhad, Middle East",Middle East,1725-01-01,270.962962962963
"Mashhad, Middle East",Middle East,1726-01-01,273.037037037037
"Mashhad, Middle East",Middle East,1727-01-01,275.111111111111
"Mashhad, Middle East",Middle East,1728-01-01,277.185185185185
"Mashhad, Middle East",Middle East,1729-01-01,279.259259259259
"Mashhad, Middle East",Middle East,1730-01-01,281.333333333333
"Mashhad, Middle East",Middle East,1731-01-01,283.407407407407
"Mashhad, Middle East",Middle East,1732-01-01,285.481481481481
"Mashhad, Middle East",Middle East,1733-01-01,287.555555555556
"Mashhad, Middle East",Middle East,1734-01-01,289.62962962963
"Mashhad, Middle East",Middle East,1735-01-01,291.703703703704
"Mashhad, Middle East",Middle East,1736-01-01,293.777777777778
"Mashhad, Middle East",Middle East,1737-01-01,295.851851851852
"Mashhad, Middle East",Middle East,1738-01-01,297.925925925926
"Mashhad, Middle East",Middle East,1739-01-01,300
"Mashhad, Middle East",Middle East,1740-01-01,293.75
"Mashhad, Middle East",Middle East,1741-01-01,287.5
"Mashhad, Middle East",Middle East,1742-01-01,281.25
"Mashhad, Middle East",Middle East,1743-01-01,275
"Mashhad, Middle East",Middle East,1744-01-01,268.75
"Mashhad, Middle East",Middle East,1745-01-01,262.5
"Mashhad, Middle East",Middle East,1746-01-01,256.25
"Mashhad, Middle East",Middle East,1747-01-01,250
"Mashhad, Middle East",Middle East,1748-01-01,233.333333333333
"Mashhad, Middle East",Middle East,1749-01-01,216.666666666667
"Mexico City, Latin America",Latin America,1952-01-01,3736.6
"Mexico City, Latin America",Latin America,1953-01-01,3922.4
"Mexico City, Latin America",Latin America,1954-01-01,4108.2
"Mexico City, Latin America",Latin America,1955-01-01,4294
"Mexico City, Latin America",Latin America,1956-01-01,4531
"Mexico City, Latin America",Latin America,1957-01-01,4768
"Mexico City, Latin America",Latin America,1958-01-01,5005
"Mexico City, Latin America",Latin America,1959-01-01,5242
"Mexico City, Latin America",Latin America,1960-01-01,5479
"Mexico City, Latin America",Latin America,1961-01-01,5777
"Mexico City, Latin America",Latin America,1962-01-01,6075
"Mexico City, Latin America",Latin America,1963-01-01,6373
"Mexico City, Latin America",Latin America,1964-01-01,6671
"Mexico City, Latin America",Latin America,1965-01-01,6969
"Mexico City, Latin America",Latin America,1966-01-01,7375.2
"Mexico City, Latin America",Latin America,1967-01-01,7781.4
"Mexico City, Latin America",Latin America,1968-01-01,8187.6
"Mexico City, Latin America",Latin America,1969-01-01,8593.8
"Mexico City, Latin America",Latin America,1970-01-01,9000
"Mexico City, Latin America",Latin America,1971-01-01,9460
"Mexico City, Latin America",Latin America,1972-01-01,9920
"Mexico City, Latin America",Latin America,1973-01-01,10380
"Mexico City, Latin America",Latin America,1974-01-01,10840
"Mexico City, Latin America",Latin America,1975-01-01,11300
"Mexico City, Latin America",Latin America,1976-01-01,11645.6
"Mexico City, Latin America",Latin America,1977-01-01,11991.2
"Mexico City, Latin America",Latin America,1978-01-01,12336.8
"Mexico City, Latin America",Latin America,1979-01-01,12682.4
"Mexico City, Latin America",Latin America,1980-01-01,13028
"Mexico City, Latin America",Latin America,1981-01-01,13278
"Mexico City, Latin America",Latin America,1982-01-01,13528
"Mexico City, Latin America",Latin America,1983-01-01,13778
"Mexico City, Latin America",Latin America,1984-01-01,14028
"Mexico City, Latin America",Latin America,1985-01-01,14278
"Mexico City, Latin America",Latin America,1986-01-01,14550.8
"Mexico City, Latin America",Latin America,1987-01-01,14823.6
"Mexico City, Latin America",Latin America,1988-01-01,15096.4
"Mexico City, Latin America",Latin America,1989-01-01,15369.2
"Mexico City, Latin America",Latin America,1990-01-01,15642
"Mexico City, Latin America",Latin America,1991-01-01,15917
"Mexico City, Latin America",Latin America,1992-01-01,16192
"Mexico City, Latin America",Latin America,1993-01-01,16467
"Mexico City, Latin America",Latin America,1994-01-01,16742
"Mexico City, Latin America",Latin America,1995-01-01,17017
"Mexico City, Latin America",Latin America,1996-01-01,17305
"Mexico City, Latin America",Latin America,1997-01-01,17593
"Mexico City, Latin America",Latin America,1998-01-01,17881
"Mexico City, Latin America",Latin America,1999-01-01,18169
"Mexico City, Latin America",Latin America,2000-01-01,18457
"Mexico City, Latin America",Latin America,2001-01-01,18620.8
"Mexico City, Latin America",Latin America,2002-01-01,18784.6
"Mexico City, Latin America",Latin America,2003-01-01,18948.4
"Mexico City, Latin America",Latin America,2004-01-01,19112.2
"Mexico City, Latin America",Latin America,2005-01-01,19276
"Mexico City, Latin America",Latin America,2006-01-01,19447.2
"Mexico City, Latin America",Latin America,2007-01-01,19618.4
"Mexico City, Latin America",Latin America,2008-01-01,19789.6
"Mexico City, Latin America",Latin America,2009-01-01,19960.8
"Mexico City, Latin America",Latin America,2010-01-01,20132
"Mexico City, Latin America",Latin America,2011-01-01,20305.4
"Mexico City, Latin America",Latin America,2012-01-01,20478.8
"Mexico City, Latin America",Latin America,2013-01-01,20652.2
"Mexico City, Latin America",Latin America,2014-01-01,20825.6
"Mexico City, Latin America",Latin America,2015-01-01,20999
"Mexico City, Latin America",Latin America,2016-01-01,21172.8
"Mexico City, Latin America",Latin America,2017-01-01,21346.6
"Mexico City, Latin America",Latin America,2018-01-01,21520.4
"Mexico City, Latin America",Latin America,2019-01-01,21694.2
"Mexico City, Latin America",Latin America,2020-01-01,21868
"Moscow, Europe",Europe,1791-01-01,230.5
"Moscow, Europe",Europe,1792-01-01,232.444444444444
"Moscow, Europe",Europe,1793-01-01,234.388888888889
"Moscow, Europe",Europe,1794-01-01,236.333333333333
"Moscow, Europe",Europe,1795-01-01,238.277777777778
"Moscow, Europe",Europe,1796-01-01,240.222222222222
"Moscow, Europe",Europe,1797-01-01,242.166666666667
"Moscow, Europe",Europe,1798-01-01,244.111111111111
"Moscow, Europe",Europe,1799-01-01,246.055555555556
"Moscow, Europe",Europe,1800-01-01,248
"Moscow, Europe",Europe,1801-01-01,250.016727272727
"Moscow, Europe",Europe,1802-01-01,252.033454545455
"Moscow, Europe",Europe,1803-01-01,254.050181818182
"Moscow, Europe",Europe,1804-01-01,256.066909090909
"Moscow, Europe",Europe,1899-01-01,1099.2
"Moscow, Europe",Europe,1900-01-01,1120
"Moscow, Europe",Europe,1901-01-01,1168.92857142857
"Moscow, Europe",Europe,1902-01-01,1217.85714285714
"Moscow, Europe",Europe,1903-01-01,1266.78571428571
"Moscow, Europe",Europe,1904-01-01,1315.71428571429
"Moscow, Europe",Europe,1905-01-01,1364.64285714286
"Moscow, Europe",Europe,1906-01-01,1413.57142857143
"Moscow, Europe",Europe,1907-01-01,1462.5
"Moscow, Europe",Europe,1908-01-01,1511.42857142857
"Moscow, Europe",Europe,1909-01-01,1560.35714285714
"Moscow, Europe",Europe,1910-01-01,1609.28571428571
"Moscow, Europe",Europe,1911-01-01,1658.21428571429
"Moscow, Europe",Europe,1912-01-01,1707.14285714286
"Moscow, Europe",Europe,1913-01-01,1756.07142857143
"Moscow, Europe",Europe,1914-01-01,1805
"Moscow, Europe",Europe,1915-01-01,1801.27272727273
"Moscow, Europe",Europe,1916-01-01,1797.54545454545
"Moscow, Europe",Europe,1917-01-01,1793.81818181818
"Moscow, Europe",Europe,1918-01-01,1790.09090909091
"Moscow, Europe",Europe,1919-01-01,1786.36363636364
"Moscow, Europe",Europe,1920-01-01,1782.63636363636
"Moscow, Europe",Europe,1921-01-01,1778.90909090909
"Moscow, Europe",Europe,1922-01-01,1775.18181818182
"Moscow, Europe",Europe,1923-01-01,1771.45454545455
"Moscow, Europe",Europe,1924-01-01,1767.72727272727
"Moscow, Europe",Europe,1925-01-01,1764
"Moscow, Europe",Europe,1926-01-01,1907.68
"Moscow, Europe",Europe,1927-01-01,2051.36
"Moscow, Europe",Europe,1928-01-01,2195.04
"Moscow, Europe",Europe,1929-01-01,2338.72
"Moscow, Europe",Europe,1930-01-01,2482.4
"Moscow, Europe",Europe,1931-01-01,2626.08
"Moscow, Europe",Europe,1932-01-01,2769.76
"Moscow, Europe",Europe,1933-01-01,2913.44
"Moscow, Europe",Europe,1934-01-01,3057.12
"Moscow, Europe",Europe,1935-01-01,3200.8
"Moscow, Europe",Europe,1936-01-01,3344.48
"Moscow, Europe",Europe,1937-01-01,3488.16
"Moscow, Europe",Europe,1938-01-01,3631.84
"Moscow, Europe",Europe,1939-01-01,3775.52
"Moscow, Europe",Europe,1940-01-01,3919.2
"Moscow, Europe",Europe,1941-01-01,4062.88
"Moscow, Europe",Europe,1942-01-01,4206.56
"Moscow, Europe",Europe,1943-01-01,4350.24
"Moscow, Europe",Europe,1944-01-01,4493.92
"Moscow, Europe",Europe,1945-01-01,4637.6
"Moscow, Europe",Europe,1946-01-01,4781.28
"Moscow, Europe",Europe,1947-01-01,4924.96
"Moscow, Europe",Europe,1948-01-01,5068.64
"Moscow, Europe",Europe,1949-01-01,5212.32
"Moscow, Europe",Europe,1950-01-01,5356
"Moscow, Europe",Europe,1951-01-01,5434.6
"Moscow, Europe",Europe,1952-01-01,5513.2
"Moscow, Europe",Europe,1953-01-01,5591.8
"Moscow, Europe",Europe,1954-01-01,5670.4
"Moscow, Europe",Europe,1955-01-01,5749
"Moscow, Europe",Europe,1956-01-01,5833.2
"Moscow, Europe",Europe,1957-01-01,5917.4
"Moscow, Europe",Europe,1958-01-01,6001.6
"Moscow, Europe",Europe,1959-01-01,6085.8
"Moscow, Europe",Europe,1960-01-01,6170
"Moscow, Europe",Europe,1961-01-01,6260.4
"Moscow, Europe",Europe,1962-01-01,6350.8
"Moscow, Europe",Europe,1963-01-01,6441.2
"Moscow, Europe",Europe,1964-01-01,6531.6
"Moscow, Europe",Europe,1965-01-01,6622
"Moscow, Europe",Europe,1966-01-01,6718.8
"Moscow, Europe",Europe,1967-01-01,6815.6
"Moscow, Europe",Europe,1968-01-01,6912.4
"Moscow, Europe",Europe,1969-01-01,7009.2
"Moscow, Europe",Europe,1970-01-01,7106
"Moscow, Europe",Europe,1976-01-01,7725.6
"Moscow, Europe",Europe,1977-01-01,7828.2
"Mumbai, India",India,1837-01-01,355.274304347826
"Mumbai, India",India,1838-01-01,372.844695652174
"Mumbai, India",India,1839-01-01,390.415086956522
"Mumbai, India",India,1840-01-01,407.98547826087
"Mumbai, India",India,1841-01-01,425.555869565217
"Mumbai, India",India,1842-01-01,443.126260869565
"Mumbai, India",India,1843-01-01,460.696652173913
"Mumbai, India",India,1844-01-01,478.267043478261
"Mumbai, India",India,1845-01-01,495.837434782609
"Mumbai, India",India,1846-01-01,513.407826086957
"Mumbai, India",India,1847-01-01,530.978217391304
"Mumbai, India",India,1848-01-01,548.548608695652
"Mumbai, India",India,1849-01-01,566.119
"Mumbai, India",India,1850-01-01,580
"Mumbai, India",India,1851-01-01,596.897285714286
"Mumbai, India",India,1852-01-01,613.794571428571
"Mumbai, India",India,1853-01-01,630.691857142857
"Mumbai, India",India,1854-01-01,647.589142857143
"Mumbai, India",India,1855-01-01,664.486428571429
"Mumbai, India",India,1856-01-01,681.383714285714
"Mumbai, India",India,1857-01-01,698.281
"Mumbai, India",India,1858-01-01,715.178285714286
"Mumbai, India",India,1859-01-01,732.075571428571
"Mumbai, India",India,1860-01-01,748.972857142857
"Mumbai, India",India,1861-01-01,765.870142857143
"Mumbai, India",India,1862-01-01,782.767428571429
"Mumbai, India",India,1863-01-01,799.664714285714
"Mumbai, India",India,1864-01-01,816.562
"Mumbai, India",India,1865-01-01,807.601818181818
"Mumbai, India",India,1866-01-01,798.641636363636
"Mumbai, India",India,1867-01-01,789.681454545455
"Mumbai, India",India,1868-01-01,780.721272727273
"Mumbai, India",India,1869-01-01,771.761090909091
"Mumbai, India",India,1870-01-01,762.800909090909
"Mumbai, India",India,1871-01-01,753.840727272727
"Mumbai, India",India,1872-01-01,744.880545454545
"Mumbai, India",India,1873-01-01,735.920363636364
"Mumbai, India",India,1874-01-01,726.960181818182
"Mumbai, India",India,1875-01-01,718
"Mumbai, India",India,1876-01-01,720.48
"Mumbai, India",India,1877-01-01,722.96
"Mumbai, India",India,1878-01-01,725.44
"Mumbai, India",India,1879-01-01,727.92
"Mumbai, India",India,1978-01-01,8027.6
"Mumbai, India",India,1979-01-01,8342.8
"Mumbai, India",India,1980-01-01,8658
"Mumbai, India",India,1981-01-01,9004.6
"Mumbai, India",India,1982-01-01,9351.2
"Mumbai, India",India,1983-01-01,9697.8
"Mumbai, India",India,1984-01-01,10044.4
"Mumbai, India",India,1985-01-01,10391
"Mumbai, India",India,1986-01-01,10800
"Mumbai, India",India,1987-01-01,11209
"Mumbai, India",India,1988-01-01,11618
"Mumbai, India",India,1989-01-01,12027
"Mumbai, India",India,1990-01-01,12436
"Mumbai, India",India,1991-01-01,12810.8
"Mumbai, India",India,1992-01-01,13185.6
"Mumbai, India",India,1993-01-01,13560.4
"Mumbai, India",India,1994-01-01,13935.2
"Mumbai, India",India,1995-01-01,14310
"Mumbai, India",India,1996-01-01,14721.4
"Mumbai, India",India,1997-01-01,15132.8
"Mumbai, India",India,1998-01-01,15544.2
"Mumbai, India",India,1999-01-01,15955.6
"Mumbai, India",India,2000-01-01,16367
"Mumbai, India",India,2001-01-01,16671.8
"Mumbai, India",India,2002-01-01,16976.6
"Mumbai, India",India,2003-01-01,17281.4
"Mumbai, India",India,2004-01-01,17586.2
"Mumbai, India",India,2005-01-01,17891
"Mumbai, India",India,2006-01-01,18197.2
"Mumbai, India",India,2007-01-01,18503.4
"Mumbai, India",India,2008-01-01,18809.6
"Mumbai, India",India,2009-01-01,19115.8
"Mumbai, India",India,2010-01-01,19422
"Mumbai, India",India,2011-01-01,19746.2
"Mumbai, India",India,2012-01-01,20070.4
"Mumbai, India",India,2013-01-01,20394.6
"Mumbai, India",India,2014-01-01,20718.8
"Mumbai, India",India,2015-01-01,21043
"Mumbai, India",India,2016-01-01,21402
"Mumbai, India",India,2017-01-01,21761
"Mumbai, India",India,2018-01-01,22120
"Mumbai, India",India,2019-01-01,22479
"Mumbai, India",India,2020-01-01,22838
"Nanjing, Asia",Asia,1500-01-01,147
"Nanjing, Asia",Asia,1501-01-01,147.000866666667
"Nanjing, Asia",Asia,1502-01-01,147.001733333333
"Nanjing, Asia",Asia,1503-01-01,147.0026
"Nanjing, Asia",Asia,1504-01-01,147.003466666667
"Nanjing, Asia",Asia,1505-01-01,147.004333333333
"Nanjing, Asia",Asia,1506-01-01,147.0052
"Nanjing, Asia",Asia,1507-01-01,147.006066666667
"Nanjing, Asia",Asia,1508-01-01,147.006933333333
"Nanjing, Asia",Asia,1509-01-01,147.0078
"Nanjing, Asia",Asia,1510-01-01,147.008666666667
"Nanjing, Asia",Asia,1511-01-01,147.009533333333
"Nanjing, Asia",Asia,1512-01-01,147.0104
"Nanjing, Asia",Asia,1513-01-01,147.011266666667
"Nanjing, Asia",Asia,1514-01-01,147.012133333333
"Nanjing, Asia",Asia,1515-01-01,147.013
"Nanjing, Asia",Asia,1516-01-01,148.012628571429
"Nanjing, Asia",Asia,1517-01-01,149.012257142857
"Nanjing, Asia",Asia,1518-01-01,150.011885714286
"Nanjing, Asia",Asia,1519-01-01,151.011514285714
"Nanjing, Asia",Asia,1520-01-01,152.011142857143
"Nanjing, Asia",Asia,1521-01-01,153.010771428571
"Nanjing, Asia",Asia,1522-01-01,154.0104
"Nanjing, Asia",Asia,1523-01-01,155.010028571429
"Nanjing, Asia",Asia,1524-01-01,156.009657142857
"Nanjing, Asia",Asia,1525-01-01,157.009285714286
"Nanjing, Asia",Asia,1526-01-01,158.008914285714
"Nanjing, Asia",Asia,1527-01-01,159.008542857143
"Nanjing, Asia",Asia,1528-01-01,160.008171428571
"Nanjing, Asia",Asia,1529-01-01,161.0078
"Nanjing, Asia",Asia,1530-01-01,162.007428571429
"Nanjing, Asia",Asia,1531-01-01,163.007057142857
"Nanjing, Asia",Asia,1532-01-01,164.006685714286
"Nanjing, Asia",Asia,1533-01-01,165.006314285714
"Nanjing, Asia",Asia,1534-01-01,166.005942857143
"Nanjing, Asia",Asia,1535-01-01,167.005571428571
"Nanjing, Asia",Asia,1536-01-01,168.0052
"Nanjing, Asia",Asia,1537-01-01,169.004828571429
"Nanjing, Asia",Asia,1538-01-01,170.004457142857
"Nanjing, Asia",Asia,1539-01-01,171.004085714286
"Nanjing, Asia",Asia,1540-01-01,172.003714285714
"Nanjing, Asia",Asia,1541-01-01,173.003342857143
"Nanjing, Asia",Asia,1542-01-01,174.002971428571
"Nanjing, Asia",Asia,1543-01-01,175.0026
"Nanjing, Asia",Asia,1544-01-01,176.002228571429
"Nanjing, Asia",Asia,1545-01-01,177.001857142857
"Nanjing, Asia",Asia,1546-01-01,178.001485714286
"Nanjing, Asia",Asia,1547-01-01,179.001114285714
"Nanjing, Asia",Asia,1548-01-01,180.000742857143
"Nanjing, Asia",Asia,1549-01-01,181.000371428571
"Nanjing, Asia",Asia,1550-01-01,182
"Nanjing, Asia",Asia,1551-01-01,182.24
"Nanjing, Asia",Asia,1552-01-01,182.48
"Nanjing, Asia",Asia,1553-01-01,182.72
"Nanjing, Asia",Asia,1554-01-01,182.96
"Nanjing, Asia",Asia,1555-01-01,183.2
"Nanjing, Asia",Asia,1556-01-01,183.44
"Nanjing, Asia",Asia,1557-01-01,183.68
"Nanjing, Asia",Asia,1558-01-01,183.92
"Nanjing, Asia",Asia,1559-01-01,184.16
"Nanjing, Asia",Asia,1560-01-01,184.4
"Nanjing, Asia",Asia,1561-01-01,184.64
"Nanjing, Asia",Asia,1562-01-01,184.88
"Nanjing, Asia",Asia,1563-01-01,185.12
"Nanjing, Asia",Asia,1564-01-01,185.36
"Nanjing, Asia",Asia,1565-01-01,185.6
"Nanjing, Asia",Asia,1566-01-01,185.84
"Nanjing, Asia",Asia,1567-01-01,186.08
"Nanjing, Asia",Asia,1568-01-01,186.32
"Nanjing, Asia",Asia,1569-01-01,186.56
"Nanjing, Asia",Asia,1570-01-01,186.8
"Nanjing, Asia",Asia,1571-01-01,187.04
"Nanjing, Asia",Asia,1572-01-01,187.28
"Nanjing, Asia",Asia,1573-01-01,187.52
"Nanjing, Asia",Asia,1574-01-01,187.76
"Nanjing, Asia",Asia,1575-01-01,188
"Nanjing, Asia",Asia,1576-01-01,188.352941176471
"Nanjing, Asia",Asia,1577-01-01,188.705882352941
"Nanjing, Asia",Asia,1578-01-01,189.058823529412
"Nanjing, Asia",Asia,1579-01-01,189.411764705882
"Nanjing, Asia",Asia,1580-01-01,189.764705882353
"Nanjing, Asia",Asia,1581-01-01,190.117647058824
"Nanjing, Asia",Asia,1582-01-01,190.470588235294
"Nanjing, Asia",Asia,1583-01-01,190.823529411765
"Nanjing, Asia",Asia,1584-01-01,191.176470588235
"Nanjing, Asia",Asia,1585-01-01,191.529411764706
"Nanjing, Asia",Asia,1586-01-01,191.882352941176
"Nanjing, Asia",Asia,1587-01-01,192.235294117647
"Nanjing, Asia",Asia,1588-01-01,192.588235294118
"Nanjing, Asia",Asia,1589-01-01,192.941176470588
"Nanjing, Asia",Asia,1590-01-01,193.294117647059
"Nanjing, Asia",Asia,1591-01-01,193.647058823529
"Nanjing, Asia",Asia,1592-01-01,194
"Nanjing, Asia",Asia,1593-01-01,194
"Nanjing, Asia",Asia,1594-01-01,194
"Nanjing, Asia",Asia,1595-01-01,194
"Nanjing, Asia",Asia,1596-01-01,194
"Nanjing, Asia",Asia,1597-01-01,194
"Nanjing, Asia",Asia,1598-01-01,194
"Nanjing, Asia",Asia,1599-01-01,194
"Nanjing, Asia",Asia,1600-01-01,194
"Nanjing, Asia",Asia,1601-01-01,193.68
"Naples, Europe",Europe,1509-01-01,132.313468085106
"Naples, Europe",Europe,1510-01-01,134.34829787234
"Naples, Europe",Europe,1511-01-01,136.383127659574
"Naples, Europe",Europe,1512-01-01,138.417957446809
"Naples, Europe",Europe,1513-01-01,140.452787234043
"Naples, Europe",Europe,1514-01-01,142.487617021277
"Naples, Europe",Europe,1515-01-01,144.522446808511
"Naples, Europe",Europe,1516-01-01,146.557276595745
"Naples, Europe",Europe,1517-01-01,148.592106382979
"Naples, Europe",Europe,1518-01-01,150.626936170213
"Naples, Europe",Europe,1519-01-01,152.661765957447
